router,prompt_id,budget_tier,expected_min_model,selected_model_id,actual_quality,cost,error_type,selection_reason,latency_ms
geometric_tuned,p004,premium,mid,abstain,0.0,0.0,under_route,missing_context_prior,32.98049990553409
geometric_tuned,p005,fast,cheap,cheap,0.9,0.01,ok,low_complexity_prior,30.97150009125471
geometric_tuned,p005,balanced,cheap,cheap,0.9,0.01,ok,low_complexity_prior,30.223200097680092
geometric_tuned,p005,premium,cheap,cheap,0.9,0.01,ok,low_complexity_prior,29.651499935425818
geometric_tuned,p006,fast,premium,mid,0.79,0.05,under_route,nearest_budget_fallback,29.331699945032597
geometric_tuned,p006,balanced,premium,premium,0.89,0.2,ok,nearest_envelope_fallback,29.501199955120683
geometric_tuned,p006,premium,premium,premium,0.89,0.2,ok,cheapest_passing_probability,28.04240002296865
geometric_tuned,p007,fast,cheap,cheap,0.88,0.01,ok,low_complexity_prior,28.812100063078105
geometric_tuned,p007,balanced,cheap,cheap,0.88,0.01,ok,low_complexity_prior,28.138400055468082
geometric_tuned,p007,premium,cheap,cheap,0.88,0.01,ok,low_complexity_prior,29.182499973103404
geometric_tuned,p008,fast,premium,mid,0.72,0.05,under_route,nearest_budget_fallback,28.32519996445626
geometric_tuned,p008,balanced,premium,premium,0.94,0.2,ok,nearest_envelope_fallback,29.62909999769181
geometric_tuned,p008,premium,premium,premium,0.94,0.2,ok,cheapest_passing_probability,30.33699991647154
geometric_tuned,p009,fast,mid,cheap,0.62,0.01,under_route,cheapest_feasible_envelope,32.10350009612739
geometric_tuned,p009,balanced,mid,cheap,0.62,0.01,under_route,cheapest_feasible_envelope,32.0486999116838
geometric_tuned,p009,premium,mid,cheap,0.62,0.01,under_route,cheapest_feasible_envelope,30.712100095115602
geometric_tuned,p010,fast,cheap,cheap,0.91,0.01,ok,low_complexity_prior,29.60120001807809
geometric_tuned,p010,balanced,cheap,cheap,0.91,0.01,ok,low_complexity_prior,29.756100033409894
geometric_tuned,p010,premium,cheap,cheap,0.91,0.01,ok,low_complexity_prior,29.55830004066229
geometric_tuned,p011,fast,cheap,cheap,0.89,0.01,ok,low_complexity_prior,30.021299957297742
geometric_tuned,p011,balanced,cheap,cheap,0.89,0.01,ok,low_complexity_prior,30.893499962985516
geometric_tuned,p011,premium,cheap,cheap,0.89,0.01,ok,low_complexity_prior,30.941199976950884
geometric_tuned,p012,fast,premium,mid,0.81,0.05,under_route,nearest_budget_fallback,29.555400018580258
geometric_tuned,p012,balanced,premium,premium,0.93,0.2,ok,cheapest_feasible_envelope,29.849400045350194
geometric_tuned,p012,premium,premium,mid,0.81,0.05,under_route,cheapest_feasible_envelope,30.425800010561943
geometric_tuned,p013,fast,premium,mid,0.75,0.05,under_route,nearest_budget_fallback,30.318500008434057
geometric_tuned,p013,balanced,premium,premium,0.95,0.2,ok,cheapest_feasible_envelope,29.185299994423985
geometric_tuned,p013,premium,premium,premium,0.95,0.2,ok,cheapest_passing_probability,30.120700015686452
geometric_tuned,p014,fast,premium,mid,0.82,0.05,under_route,nearest_budget_fallback,28.696699999272823
geometric_tuned,p014,balanced,premium,premium,0.96,0.2,ok,nearest_envelope_fallback,28.7354999454692
geometric_tuned,p014,premium,premium,premium,0.96,0.2,ok,cheapest_passing_probability,27.21890003886074
geometric_tuned,p015,fast,mid,mid,0.88,0.05,ok,nearest_budget_fallback,27.119699981994927
geometric_tuned,p015,balanced,mid,premium,0.91,0.2,over_route,cheapest_feasible_envelope,27.099100057967007
geometric_tuned,p015,premium,mid,premium,0.91,0.2,over_route,cheapest_passing_probability,28.05730002000928
geometric_tuned,p016,fast,cheap,mid,0.92,0.05,over_route,nearest_budget_fallback,27.175899944268167
geometric_tuned,p016,balanced,cheap,premium,0.94,0.2,over_route,nearest_envelope_fallback,27.017299900762737
geometric_tuned,p016,premium,cheap,premium,0.94,0.2,over_route,cheapest_passing_probability,28.547000023536384
geometric_tuned,p017,fast,mid,mid,0.89,0.05,ok,nearest_budget_fallback,27.786600054241717
geometric_tuned,p017,balanced,mid,mid,0.89,0.05,ok,cheapest_feasible_envelope,27.773600071668625
geometric_tuned,p017,premium,mid,mid,0.89,0.05,ok,cheapest_feasible_envelope,28.312199981883168
geometric_tuned,p018,fast,cheap,mid,0.95,0.05,over_route,nearest_budget_fallback,29.472700087353587
geometric_tuned,p018,balanced,cheap,mid,0.95,0.05,over_route,cheapest_feasible_envelope,29.583700001239777
geometric_tuned,p018,premium,cheap,mid,0.95,0.05,over_route,cheapest_feasible_envelope,28.185700066387653
geometric_tuned,p019,fast,cheap,cheap,0.93,0.01,ok,low_complexity_prior,28.33120001014322
geometric_tuned,p019,balanced,cheap,cheap,0.93,0.01,ok,low_complexity_prior,28.896900010295212
geometric_tuned,p019,premium,cheap,cheap,0.93,0.01,ok,low_complexity_prior,29.034200008027256
geometric_tuned,p020,fast,cheap,cheap,0.9,0.01,ok,low_complexity_prior,30.18190001603216
geometric_tuned,p020,balanced,cheap,cheap,0.9,0.01,ok,low_complexity_prior,30.11799999512732
geometric_tuned,p020,premium,cheap,cheap,0.9,0.01,ok,low_complexity_prior,30.963300028815866
geometric_tuned,p021,fast,premium,mid,0.82,0.05,under_route,nearest_budget_fallback,33.822700032033026
geometric_tuned,p021,balanced,premium,premium,0.94,0.2,ok,cheapest_feasible_envelope,30.433199950493872
geometric_tuned,p021,premium,premium,mid,0.82,0.05,under_route,cheapest_feasible_envelope,34.07259995583445
geometric_tuned,p022,fast,mid,mid,0.88,0.05,ok,nearest_budget_fallback,33.40890002436936
geometric_tuned,p022,balanced,mid,premium,0.95,0.2,over_route,nearest_envelope_fallback,32.082000048831105
geometric_tuned,p022,premium,mid,mid,0.88,0.05,ok,cheapest_feasible_envelope,28.99949997663498
geometric_tuned,p023,fast,premium,mid,0.76,0.05,under_route,nearest_budget_fallback,31.683500041253865
geometric_tuned,p023,balanced,premium,premium,0.96,0.2,ok,cheapest_feasible_envelope,29.101999942213297
geometric_tuned,p023,premium,premium,mid,0.76,0.05,under_route,cheapest_feasible_envelope,30.04990005865693
geometric_tuned,p024,fast,mid,mid,0.85,0.05,ok,nearest_budget_fallback,34.14969996083528
geometric_tuned,p024,balanced,mid,premium,0.97,0.2,over_route,cheapest_feasible_envelope,28.477300074882805
geometric_tuned,p024,premium,mid,premium,0.97,0.2,over_route,cheapest_passing_probability,29.335299972444773
geometric_tuned,p025,fast,mid,mid,0.86,0.05,ok,nearest_budget_fallback,30.314599978737533
geometric_tuned,p025,balanced,mid,mid,0.86,0.05,ok,cheapest_feasible_envelope,29.692000010982156
geometric_tuned,p025,premium,mid,mid,0.86,0.05,ok,cheapest_feasible_envelope,26.96649997960776
geometric_tuned,p026,fast,cheap,cheap,0.86,0.01,ok,low_complexity_prior,27.571799932047725
geometric_tuned,p026,balanced,cheap,cheap,0.86,0.01,ok,low_complexity_prior,31.80400002747774
geometric_tuned,p026,premium,cheap,cheap,0.86,0.01,ok,low_complexity_prior,27.184100006707013
geometric_tuned,p027,fast,cheap,cheap,0.92,0.01,ok,low_complexity_prior,27.493900037370622
geometric_tuned,p027,balanced,cheap,cheap,0.92,0.01,ok,low_complexity_prior,26.117300032638013
geometric_tuned,p027,premium,cheap,cheap,0.92,0.01,ok,low_complexity_prior,26.43189998343587
geometric_tuned,p028,fast,mid,mid,0.9,0.05,ok,nearest_budget_fallback,27.269500074908137
geometric_tuned,p028,balanced,mid,mid,0.9,0.05,ok,cheapest_feasible_envelope,27.356799924746156
geometric_tuned,p028,premium,mid,mid,0.9,0.05,ok,cheapest_feasible_envelope,27.267900062724948
geometric_tuned,p029,fast,mid,mid,0.89,0.05,ok,nearest_budget_fallback,28.77740003168583
geometric_tuned,p029,balanced,mid,premium,0.96,0.2,over_route,nearest_envelope_fallback,29.158800025470555
geometric_tuned,p029,premium,mid,premium,0.96,0.2,over_route,cheapest_passing_probability,28.432799968868494
geometric_tuned,p030,fast,premium,mid,0.84,0.05,under_route,nearest_budget_fallback,28.615500079467893
geometric_tuned,p030,balanced,premium,premium,0.95,0.2,ok,cheapest_feasible_envelope,28.765800059773028
geometric_tuned,p030,premium,premium,mid,0.84,0.05,under_route,cheapest_feasible_envelope,31.048899982124567
geometric_tuned,p031,fast,mid,mid,0.91,0.05,ok,nearest_budget_fallback,29.808999970555305
geometric_tuned,p031,balanced,mid,mid,0.91,0.05,ok,cheapest_feasible_envelope,28.55169994290918
geometric_tuned,p031,premium,mid,mid,0.91,0.05,ok,cheapest_feasible_envelope,29.442999977618456
geometric_tuned,p032,fast,premium,mid,0.78,0.05,under_route,nearest_budget_fallback,29.312800033949316
geometric_tuned,p032,balanced,premium,premium,0.95,0.2,ok,nearest_envelope_fallback,31.638999935239553
geometric_tuned,p032,premium,premium,premium,0.95,0.2,ok,cheapest_passing_probability,28.77259999513626
geometric_tuned,p033,fast,cheap,cheap,0.88,0.01,ok,low_complexity_prior,30.01310001127422
geometric_tuned,p033,balanced,cheap,cheap,0.88,0.01,ok,low_complexity_prior,28.54289999231696
geometric_tuned,p033,premium,cheap,cheap,0.88,0.01,ok,low_complexity_prior,28.96649995818734
geometric_tuned,p034,fast,mid,mid,0.92,0.05,ok,nearest_budget_fallback,28.23950001038611
geometric_tuned,p034,balanced,mid,mid,0.92,0.05,ok,nearest_envelope_fallback,27.36670000012964
geometric_tuned,p034,premium,mid,mid,0.92,0.05,ok,cheapest_passing_probability,28.595900046639144
geometric_tuned,p035,fast,premium,mid,0.74,0.05,under_route,nearest_budget_fallback,29.24249996431172
geometric_tuned,p035,balanced,premium,premium,0.96,0.2,ok,nearest_envelope_fallback,31.13409993238747
geometric_tuned,p035,premium,premium,premium,0.96,0.2,ok,cheapest_passing_probability,29.91819998715073
geometric_tuned,p036,fast,mid,mid,0.9,0.05,ok,nearest_budget_fallback,38.07849995791912
geometric_tuned,p036,balanced,mid,premium,0.96,0.2,over_route,nearest_envelope_fallback,43.23950002435595
geometric_tuned,p036,premium,mid,premium,0.96,0.2,over_route,cheapest_passing_probability,37.56179998163134
geometric_tuned,e001,fast,cheap,cheap,1.0,0.01,ok,exact_answer_prior,19.907900015823543
geometric_tuned,e001,balanced,cheap,cheap,1.0,0.01,ok,exact_answer_prior,19.66670004185289
geometric_tuned,e001,premium,cheap,cheap,1.0,0.01,ok,exact_answer_prior,21.77809993736446
geometric_tuned,e002,fast,cheap,cheap,1.0,0.01,ok,simple_prompt_prior,18.578700022771955
geometric_tuned,e002,balanced,cheap,cheap,1.0,0.01,ok,simple_prompt_prior,21.091600065119565
geometric_tuned,e002,premium,cheap,cheap,1.0,0.01,ok,simple_prompt_prior,28.899400029331446
geometric_tuned,e003,fast,cheap,cheap,1.0,0.01,ok,simple_prompt_prior,19.542000023648143
geometric_tuned,e003,balanced,cheap,cheap,1.0,0.01,ok,simple_prompt_prior,17.9998999228701
geometric_tuned,e003,premium,cheap,cheap,1.0,0.01,ok,simple_prompt_prior,23.513699998147786
geometric_tuned,e004,fast,cheap,mid,1.0,0.05,over_route,nearest_budget_fallback,39.094400010071695
geometric_tuned,e004,balanced,cheap,mid,1.0,0.05,over_route,nearest_budget_fallback,21.429299958981574
geometric_tuned,e004,premium,cheap,mid,1.0,0.05,over_route,cheapest_passing_probability,35.55000002961606
geometric_tuned,e005,fast,cheap,cheap,1.0,0.01,ok,simple_prompt_prior,36.5439000306651
geometric_tuned,e005,balanced,cheap,cheap,1.0,0.01,ok,simple_prompt_prior,21.007400006055832
geometric_tuned,e005,premium,cheap,cheap,1.0,0.01,ok,simple_prompt_prior,17.804000061005354
geometric_tuned,e006,fast,cheap,mid,1.0,0.05,over_route,nearest_budget_fallback,24.94549995753914
geometric_tuned,e006,balanced,cheap,mid,1.0,0.05,over_route,nearest_budget_fallback,25.868500000797212
geometric_tuned,e006,premium,cheap,mid,1.0,0.05,over_route,cheapest_passing_probability,27.108200010843575
geometric_tuned,e101,fast,mid,mid,1.0,0.05,ok,nearest_budget_fallback,27.31039992067963
geometric_tuned,e101,balanced,mid,mid,1.0,0.05,ok,nearest_budget_fallback,20.92020004056394
geometric_tuned,e101,premium,mid,premium,1.0,0.2,over_route,cheapest_passing_probability,28.817899990826845
geometric_tuned,e102,fast,mid,mid,1.0,0.05,ok,nearest_budget_fallback,34.573899931274354
geometric_tuned,e102,balanced,mid,mid,1.0,0.05,ok,nearest_envelope_fallback,20.120900007896125
geometric_tuned,e102,premium,mid,premium,1.0,0.2,over_route,cheapest_passing_probability,24.672599975019693
geometric_tuned,e103,fast,mid,mid,1.0,0.05,ok,nearest_budget_fallback,17.887699999846518
geometric_tuned,e103,balanced,mid,mid,1.0,0.05,ok,nearest_budget_fallback,30.15220002271235
geometric_tuned,e103,premium,mid,premium,1.0,0.2,over_route,cheapest_passing_probability,21.9041999662295
geometric_tuned,e201,fast,premium,mid,0.55,0.05,under_route,nearest_envelope_fallback,26.942600030452013
geometric_tuned,e201,balanced,premium,premium,1.0,0.2,ok,nearest_envelope_fallback,27.33150008134544
geometric_tuned,e201,premium,premium,premium,1.0,0.2,ok,nearest_envelope_fallback,25.557999964803457
geometric_tuned,e202,fast,premium,mid,0.65,0.05,under_route,nearest_envelope_fallback,24.908000021241605
geometric_tuned,e202,balanced,premium,premium,1.0,0.2,ok,nearest_envelope_fallback,30.69429995957762
geometric_tuned,e202,premium,premium,premium,1.0,0.2,ok,nearest_envelope_fallback,37.64440002851188
geometric_tuned,e203,fast,premium,mid,0.65,0.05,under_route,nearest_envelope_fallback,35.422899993136525
geometric_tuned,e203,balanced,premium,premium,1.0,0.2,ok,nearest_envelope_fallback,34.99140008352697
geometric_tuned,e203,premium,premium,premium,1.0,0.2,ok,cheapest_passing_probability,28.616700088605285
geometric_tuned,e301,fast,abstain,abstain,1.0,0.0,ok,missing_context_prior,18.632899969816208
geometric_tuned,e301,balanced,abstain,abstain,1.0,0.0,ok,missing_context_prior,21.404099999926984
geometric_tuned,e301,premium,abstain,abstain,1.0,0.0,ok,missing_context_prior,18.344299984164536
geometric_tuned,e302,fast,abstain,abstain,1.0,0.0,ok,missing_context_prior,19.55560001078993
geometric_tuned,e302,balanced,abstain,abstain,1.0,0.0,ok,missing_context_prior,17.89289992302656
geometric_tuned,e302,premium,abstain,abstain,1.0,0.0,ok,missing_context_prior,17.469799960963428
geometric_tuned,e401,fast,cheap,cheap,1.0,0.01,ok,simple_prompt_prior,17.2871999675408
geometric_tuned,e401,balanced,cheap,cheap,1.0,0.01,ok,simple_prompt_prior,17.529499949887395
geometric_tuned,e401,premium,cheap,cheap,1.0,0.01,ok,simple_prompt_prior,18.626000033691525
geometric_tuned,e402,fast,abstain,abstain,1.0,0.0,ok,missing_context_prior,18.18679994903505
geometric_tuned,e402,balanced,abstain,abstain,1.0,0.0,ok,missing_context_prior,17.94970000628382
geometric_tuned,e402,premium,abstain,abstain,1.0,0.0,ok,missing_context_prior,17.252499936148524
geometric_tuned,e403,fast,cheap,cheap,1.0,0.01,ok,exact_answer_prior,19.196599954739213
geometric_tuned,e403,balanced,cheap,cheap,1.0,0.01,ok,exact_answer_prior,19.04300006572157
geometric_tuned,e403,premium,cheap,cheap,1.0,0.01,ok,exact_answer_prior,20.495599950663745
geometric_tuned,e404,fast,premium,mid,0.75,0.05,under_route,nearest_envelope_fallback,19.623399944975972
geometric_tuned,e404,balanced,premium,mid,0.75,0.05,under_route,nearest_envelope_fallback,19.374300027266145
geometric_tuned,e404,premium,premium,premium,1.0,0.2,ok,cheapest_passing_probability,17.15680002234876
geometric_tuned,e501,fast,cheap,cheap,1.0,0.01,ok,exact_answer_prior,22.292900015600026
geometric_tuned,e501,balanced,cheap,cheap,1.0,0.01,ok,exact_answer_prior,23.685899912379682
geometric_tuned,e501,premium,cheap,cheap,1.0,0.01,ok,exact_answer_prior,23.14429997932166
geometric_tuned,e502,fast,cheap,cheap,1.0,0.01,ok,exact_answer_prior,30.23799997754395
geometric_tuned,e502,balanced,cheap,cheap,1.0,0.01,ok,exact_answer_prior,29.834900051355362
geometric_tuned,e502,premium,cheap,cheap,1.0,0.01,ok,exact_answer_prior,29.8797000432387
geometric_tuned,e503,fast,cheap,cheap,1.0,0.01,ok,repetition_normalized_prior,21.485500037670135
geometric_tuned,e503,balanced,cheap,cheap,1.0,0.01,ok,repetition_normalized_prior,20.947500015608966
geometric_tuned,e503,premium,cheap,cheap,1.0,0.01,ok,repetition_normalized_prior,20.883699995465577
geometric_tuned,e504,fast,cheap,cheap,1.0,0.01,ok,exact_answer_prior,29.296200023964047
geometric_tuned,e504,balanced,cheap,cheap,1.0,0.01,ok,exact_answer_prior,30.14759998768568
geometric_tuned,e504,premium,cheap,cheap,1.0,0.01,ok,exact_answer_prior,29.81300000101328
geometric_tuned,e505,fast,cheap,cheap,1.0,0.01,ok,repetition_normalized_prior,23.770099971443415
geometric_tuned,e505,balanced,cheap,cheap,1.0,0.01,ok,repetition_normalized_prior,23.34740001242608
geometric_tuned,e505,premium,cheap,cheap,1.0,0.01,ok,repetition_normalized_prior,23.201600066386163
geometric_tuned,e506,fast,cheap,cheap,1.0,0.01,ok,exact_answer_prior,20.246800035238266
geometric_tuned,e506,balanced,cheap,cheap,1.0,0.01,ok,exact_answer_prior,20.41210001334548
geometric_tuned,e506,premium,cheap,cheap,1.0,0.01,ok,exact_answer_prior,19.89220001269132
geometric_tuned,e601,fast,premium,mid,0.55,0.05,under_route,nearest_envelope_fallback,20.98839997779578
geometric_tuned,e601,balanced,premium,premium,1.0,0.2,ok,nearest_envelope_fallback,21.318000042811036
geometric_tuned,e601,premium,premium,premium,1.0,0.2,ok,nearest_envelope_fallback,20.63579997047782
geometric_tuned,e602,fast,premium,mid,0.55,0.05,under_route,nearest_envelope_fallback,21.698900032788515
geometric_tuned,e602,balanced,premium,premium,1.0,0.2,ok,nearest_envelope_fallback,21.46870002616197
geometric_tuned,e602,premium,premium,premium,1.0,0.2,ok,nearest_envelope_fallback,21.438100025989115
geometric_tuned,e603,fast,premium,mid,0.55,0.05,under_route,nearest_envelope_fallback,19.381399964913726
geometric_tuned,e603,balanced,premium,premium,1.0,0.2,ok,nearest_envelope_fallback,19.260300090536475
geometric_tuned,e603,premium,premium,premium,1.0,0.2,ok,nearest_envelope_fallback,19.28889995906502
geometric_tuned,e604,fast,premium,mid,0.55,0.05,under_route,nearest_envelope_fallback,19.099100027233362
geometric_tuned,e604,balanced,premium,premium,1.0,0.2,ok,nearest_envelope_fallback,18.54690001346171
geometric_tuned,e604,premium,premium,premium,1.0,0.2,ok,cheapest_passing_probability,18.651599995791912
geometric_tuned,e605,fast,premium,mid,0.55,0.05,under_route,nearest_envelope_fallback,20.811700029298663
geometric_tuned,e605,balanced,premium,premium,1.0,0.2,ok,nearest_envelope_fallback,20.82249999511987
geometric_tuned,e605,premium,premium,premium,1.0,0.2,ok,nearest_envelope_fallback,20.704300026409328
geometric_tuned,e606,fast,premium,mid,0.55,0.05,under_route,nearest_envelope_fallback,18.910499988123775
geometric_tuned,e606,balanced,premium,premium,1.0,0.2,ok,nearest_envelope_fallback,19.205800024792552
geometric_tuned,e606,premium,premium,premium,1.0,0.2,ok,cheapest_passing_probability,19.456000067293644
geometric_tuned,e701,fast,abstain,abstain,1.0,0.0,ok,missing_context_prior,15.988700091838837
geometric_tuned,e701,balanced,abstain,abstain,1.0,0.0,ok,missing_context_prior,16.341700102202594
geometric_tuned,e701,premium,abstain,abstain,1.0,0.0,ok,missing_context_prior,16.00170007441193
geometric_tuned,e702,fast,abstain,abstain,1.0,0.0,ok,missing_context_prior,16.935700085014105
geometric_tuned,e702,balanced,abstain,abstain,1.0,0.0,ok,missing_context_prior,16.160300001502037
geometric_tuned,e702,premium,abstain,abstain,1.0,0.0,ok,missing_context_prior,16.36870007496327
geometric_tuned,e703,fast,abstain,abstain,1.0,0.0,ok,missing_context_prior,16.211200039833784
geometric_tuned,e703,balanced,abstain,abstain,1.0,0.0,ok,missing_context_prior,15.581999905407429
geometric_tuned,e703,premium,abstain,abstain,1.0,0.0,ok,missing_context_prior,15.994500019587576
geometric_tuned,e704,fast,abstain,abstain,1.0,0.0,ok,missing_context_prior,17.64279999770224
geometric_tuned,e704,balanced,abstain,abstain,1.0,0.0,ok,missing_context_prior,16.784399980679154
geometric_tuned,e704,premium,abstain,abstain,1.0,0.0,ok,missing_context_prior,16.27519994508475
geometric_tuned,e801,fast,abstain,abstain,1.0,0.0,ok,missing_context_prior,16.59359992481768
geometric_tuned,e801,balanced,abstain,abstain,1.0,0.0,ok,missing_context_prior,17.258699983358383
geometric_tuned,e801,premium,abstain,abstain,1.0,0.0,ok,missing_context_prior,15.754400053992867
geometric_tuned,e802,fast,abstain,abstain,1.0,0.0,ok,missing_context_prior,17.204100033268332
geometric_tuned,e802,balanced,abstain,abstain,1.0,0.0,ok,missing_context_prior,16.178199904970825
geometric_tuned,e802,premium,abstain,abstain,1.0,0.0,ok,missing_context_prior,16.242300043813884
geometric_tuned,e803,fast,abstain,abstain,1.0,0.0,ok,missing_context_prior,16.421200009062886
geometric_tuned,e803,balanced,abstain,abstain,1.0,0.0,ok,missing_context_prior,16.517400043085217
geometric_tuned,e803,premium,abstain,abstain,1.0,0.0,ok,missing_context_prior,16.55409997329116
geometric_external_weak,p001,fast,cheap,mid,0.91,0.05,over_route,nearest_budget_fallback,38.38119993451983
geometric_external_weak,p001,balanced,cheap,mid,0.91,0.05,over_route,nearest_budget_fallback,37.15899994131178
geometric_external_weak,p001,premium,cheap,premium,0.9,0.2,over_route,cheapest_passing_probability,37.30069997254759
geometric_external_weak,p002,fast,mid,mid,0.92,0.05,ok,cheapest_feasible_envelope,38.62859995570034
geometric_external_weak,p002,balanced,mid,mid,0.92,0.05,ok,cheapest_feasible_envelope,36.9834000011906
geometric_external_weak,p002,premium,mid,premium,0.95,0.2,over_route,cheapest_passing_probability,38.59419992659241
geometric_external_weak,p003,fast,cheap,cheap,0.91,0.01,ok,low_complexity_prior,37.74850000627339
geometric_external_weak,p003,balanced,cheap,cheap,0.91,0.01,ok,low_complexity_prior,37.68649999983609
geometric_external_weak,p003,premium,cheap,cheap,0.91,0.01,ok,low_complexity_prior,37.81949996482581
geometric_external_weak,p004,fast,mid,abstain,0.0,0.0,under_route,missing_context_prior,36.49149998091161
geometric_external_weak,p004,balanced,mid,abstain,0.0,0.0,under_route,missing_context_prior,36.75709990784526
geometric_external_weak,p004,premium,mid,abstain,0.0,0.0,under_route,missing_context_prior,37.559800082817674
geometric_external_weak,p005,fast,cheap,cheap,0.9,0.01,ok,low_complexity_prior,35.96290003042668
geometric_external_weak,p005,balanced,cheap,cheap,0.9,0.01,ok,low_complexity_prior,36.87160008121282
geometric_external_weak,p005,premium,cheap,cheap,0.9,0.01,ok,low_complexity_prior,36.871799966320395
geometric_external_weak,p006,fast,premium,mid,0.79,0.05,under_route,nearest_budget_fallback,37.349299993366
geometric_external_weak,p006,balanced,premium,premium,0.89,0.2,ok,cheapest_passing_probability,35.710499971173704
geometric_external_weak,p006,premium,premium,premium,0.89,0.2,ok,cheapest_passing_probability,35.48169997520745
geometric_external_weak,p007,fast,cheap,cheap,0.88,0.01,ok,low_complexity_prior,36.25640005338937
geometric_external_weak,p007,balanced,cheap,cheap,0.88,0.01,ok,low_complexity_prior,36.78779990877956
geometric_external_weak,p007,premium,cheap,cheap,0.88,0.01,ok,low_complexity_prior,38.79899997264147
geometric_external_weak,p008,fast,premium,mid,0.72,0.05,under_route,nearest_budget_fallback,36.69219999574125
geometric_external_weak,p008,balanced,premium,premium,0.94,0.2,ok,cheapest_passing_probability,36.43450001254678
geometric_external_weak,p008,premium,premium,premium,0.94,0.2,ok,cheapest_passing_probability,36.37610003352165
geometric_external_weak,p009,fast,mid,mid,0.87,0.05,ok,cheapest_feasible_envelope,36.66069998871535
geometric_external_weak,p009,balanced,mid,mid,0.87,0.05,ok,cheapest_feasible_envelope,37.793700001202524
geometric_external_weak,p009,premium,mid,mid,0.87,0.05,ok,cheapest_feasible_envelope,36.35030006989837
geometric_external_weak,p010,fast,cheap,cheap,0.91,0.01,ok,low_complexity_prior,35.90690006967634
geometric_external_weak,p010,balanced,cheap,cheap,0.91,0.01,ok,low_complexity_prior,35.501600010320544
geometric_external_weak,p010,premium,cheap,cheap,0.91,0.01,ok,low_complexity_prior,36.29900002852082
geometric_external_weak,p011,fast,cheap,cheap,0.89,0.01,ok,low_complexity_prior,36.69690003152937
geometric_external_weak,p011,balanced,cheap,cheap,0.89,0.01,ok,low_complexity_prior,34.39389995764941
geometric_external_weak,p011,premium,cheap,cheap,0.89,0.01,ok,low_complexity_prior,36.02949995547533
geometric_external_weak,p012,fast,premium,mid,0.81,0.05,under_route,nearest_budget_fallback,34.41279998514801
geometric_external_weak,p012,balanced,premium,premium,0.93,0.2,ok,cheapest_passing_probability,34.38810002990067
geometric_external_weak,p012,premium,premium,premium,0.93,0.2,ok,cheapest_passing_probability,35.569299943745136
geometric_external_weak,p013,fast,premium,mid,0.75,0.05,under_route,cheapest_feasible_envelope,34.700300078839064
geometric_external_weak,p013,balanced,premium,premium,0.95,0.2,ok,cheapest_passing_probability,35.411200020462275
geometric_external_weak,p013,premium,premium,premium,0.95,0.2,ok,cheapest_passing_probability,35.788699984550476
geometric_external_weak,p014,fast,premium,mid,0.82,0.05,under_route,nearest_budget_fallback,34.87199998926371
geometric_external_weak,p014,balanced,premium,premium,0.96,0.2,ok,cheapest_passing_probability,35.73109989520162
geometric_external_weak,p014,premium,premium,premium,0.96,0.2,ok,cheapest_passing_probability,35.93439992982894
geometric_external_weak,p015,fast,mid,mid,0.88,0.05,ok,nearest_budget_fallback,35.24470003321767
geometric_external_weak,p015,balanced,mid,premium,0.91,0.2,over_route,cheapest_passing_probability,34.86839996185154
geometric_external_weak,p015,premium,mid,premium,0.91,0.2,over_route,cheapest_passing_probability,34.71570007968694
geometric_external_weak,p016,fast,cheap,mid,0.92,0.05,over_route,nearest_budget_fallback,34.36930000316352
geometric_external_weak,p016,balanced,cheap,premium,0.94,0.2,over_route,cheapest_passing_probability,34.49900005944073
geometric_external_weak,p016,premium,cheap,premium,0.94,0.2,over_route,cheapest_passing_probability,34.81909993570298
geometric_external_weak,p017,fast,mid,mid,0.89,0.05,ok,cheapest_feasible_envelope,34.3292000470683
geometric_external_weak,p017,balanced,mid,mid,0.89,0.05,ok,cheapest_feasible_envelope,35.31720000319183
geometric_external_weak,p017,premium,mid,premium,0.95,0.2,over_route,cheapest_passing_probability,34.971000044606626
geometric_external_weak,p018,fast,cheap,mid,0.95,0.05,over_route,nearest_budget_fallback,37.4741000123322
geometric_external_weak,p018,balanced,cheap,premium,0.96,0.2,over_route,cheapest_passing_probability,33.612099941819906
geometric_external_weak,p018,premium,cheap,premium,0.96,0.2,over_route,cheapest_passing_probability,34.75399990566075
geometric_external_weak,p019,fast,cheap,cheap,0.93,0.01,ok,low_complexity_prior,34.10809999331832
geometric_external_weak,p019,balanced,cheap,cheap,0.93,0.01,ok,low_complexity_prior,34.51570007018745
geometric_external_weak,p019,premium,cheap,cheap,0.93,0.01,ok,low_complexity_prior,34.9752000765875
geometric_external_weak,p020,fast,cheap,cheap,0.9,0.01,ok,low_complexity_prior,36.5248000016436
geometric_external_weak,p020,balanced,cheap,cheap,0.9,0.01,ok,low_complexity_prior,37.919600028544664
geometric_external_weak,p020,premium,cheap,cheap,0.9,0.01,ok,low_complexity_prior,41.414299979805946
geometric_external_weak,p021,fast,premium,mid,0.82,0.05,under_route,cheapest_feasible_envelope,37.74179995525628
geometric_external_weak,p021,balanced,premium,mid,0.82,0.05,under_route,cheapest_feasible_envelope,37.27470000740141
geometric_external_weak,p021,premium,premium,mid,0.82,0.05,under_route,cheapest_feasible_envelope,36.91439994145185
